FOR4_CODE,FOR4_NAME,START_YEAR,AAU_funding,CMU_funding,aau_share,cmu_share,targeting_index,growth_rate,AAU_total,inverse_targeting,growth_norm,inverse_targeting_norm,scale_norm,opportunity_score,CMU_total,under_target_gap
4604,Cybersecurity and Privacy,2024,111532471.0,16354853.0,0.0165443111599083,0.114559924688308,6.924430009870695,0.3957092270386868,362154436.0,0.0,0.6541567817817133,0.0,0.7424760927849133,0.4384498048085936,0.0,-0.0980156135283996
4605,Data Management and Data Science,2024,51516626.0,6019540.0,0.0076417843414643,0.0421647353882213,5.517655759982053,-0.4966705817781986,381571987.0,0.0,0.5361477125979106,0.0,0.7497586780532458,0.3805376580069421,0.0,-0.034522951046757
4606,Distributed Computing and Systems Software,2024,53457107.0,3458258.0,0.0079296280624546,0.0242238665203984,3.054855326076888,-0.9039842357408376,403791206.0,0.0,0.4822842066164035,0.0,0.7576505455545656,0.3547896851413865,0.0,-0.0162942384579437
4607,"Graphics, Augmented Reality and Games",2024,8886362.0,1208559.0,0.0013181698270415,0.0084655256773862,6.422181348503463,-0.6940199353093526,67038612.0,0.0,0.5100500652910838,0.0,0.5072747844426266,0.3311162503119358,0.0,-0.0071473558503446
4608,Human-Centred Computing,2024,226771017.0,8062703.0,0.033638367675875,0.0564763650559375,1.6789270395079736,0.1741151128465932,966264268.0,0.0,0.6248529865881757,0.0,0.8793141552591595,0.4443236165829617,0.0,-0.0228379973800625
4609,Information Systems,2024,2444730.0,599639.0,0.0003626421387361,0.0042002577877142,11.58237650581143,-1.3730671648282886,29778361.0,0.0,0.4202522788602021,0.0,0.3941241320502426,0.2692447592376374,0.0,-0.0038376156489781
4610,Library and Information Studies,2024,108463157.0,0.0,0.0160890205579144,0.0,0.0,0.5043767571318838,331604141.0,1.0,0.6685270689062088,1.0,0.7301877412122678,0.7937916956349446,0.0,0.0160890205579144
4611,Machine Learning,2024,61883468.0,4414396.0,0.0091795630551952,0.0309212729276361,3.3684907159209594,-0.4983252439169035,401767252.0,0.0,0.5359288986614308,0.0,0.7569498810505414,0.3815069314882966,0.0,-0.0217417098724409
4612,Software Engineering,2024,30276920.0,4667244.0,0.0044911654960433,0.0326923831808184,7.27926486111904,-0.35455287793021,230070428.0,0.0,0.5549414793101759,0.0,0.6792159294757527,0.3793531290764508,0.0,-0.028201217684775
4613,Theory Of Computation,2024,16183540.0,0.0,0.0024006060210826,0.0,0.0,0.1222601434866012,82295658.0,1.0,0.617995641087676,1.0,0.5358661267259389,0.7393777395527289,0.0,0.0024006060210826
4701,Communication and Media Studies,2024,5720249.0,99000.0,0.0008485204220764,0.000693459766599,0.8172576034199175,-0.6946244336205403,75460002.0,0.1827423965800825,0.5099701259173758,0.1827423965800825,0.5237748295445857,0.3975111261934045,0.0,0.0001550606554774
4702,Cultural Studies,2024,1816974.0,0.0,0.0002695231528176,0.0,0.0,-1.4504652650625696,40726032.0,1.0,0.4100170878854628,1.0,0.4377795934452833,0.6206754829595238,0.0,0.0002695231528176
4703,Language Studies,2024,2607777.0,0.0,0.0003868279231763,0.0,0.0,-1.486821608653741,36206692.0,1.0,0.4052092939128394,1.0,0.4213786121092703,0.6158114387728102,0.0,0.0003868279231763
4704,Linguistics,2024,16450117.0,0.0,0.0024401490599531,0.0,0.0,-0.4019774572703222,121653189.0,1.0,0.5486700123752842,1.0,0.5903656043013946,0.7128898468328513,0.0,0.0024401490599531
4705,Literary Studies,2024,1850801.0,0.0,0.0002745409239527,0.0,0.0,-0.8195012444062578,18114884.0,1.0,0.4934563096500601,1.0,0.3248176263001761,0.6454507987700565,0.0,0.0002745409239527
4801,Commercial Law,2024,1943182.0,0.0,0.0002882443772659,0.0,0.0,-0.5261655143203571,22912926.0,1.0,0.5322472774910767,1.0,0.3575805770516694,0.6697607253032888,0.0,0.0002882443772659
4802,Environmental and Resources Law,2024,31644861.0,0.0,0.0046940807668113,0.0,0.0,1.328671766898467,637000432.0,1.0,0.777532546029648,1.0,0.8212156751421964,0.8619486242861535,0.0,0.0046940807668113
4803,International and Comparative Law,2024,110000.0,0.0,1.6316990122005984e-05,0.0,0.0,-3.3944537855530132,12452497.0,1.0,0.1529423832132181,1.0,0.2725551521587397,0.46735446443042,0.0,1.6316990122005984e-05
4804,Law In Context,2024,2155708.0,0.0,0.0003197696921993,0.0,0.0,-0.8142837307745747,18209838.0,1.0,0.4941462781153316,1.0,0.3255466095649579,0.6459051304924095,0.0,0.0003197696921993
4805,Legal Systems,2024,4213761.0,0.0,0.0006250536055772,0.0,0.0,-0.2049995659224771,21851911.0,1.0,0.5747185372052732,1.0,0.3509695113829369,0.6900046953100771,0.0,0.0006250536055772
4806,Private Law and Civil Obligations,2024,0.0,0.0,0.0,0.0,,,6572924.0,0.0,0.6018278551420703,0.0,0.1834606569925806,0.3284330261199222,0.0,0.0
4807,Public Law,2024,238014.0,0.0,3.53061098809012e-05,0.0,0.0,-2.35284867425166,15263110.0,1.0,0.29068513403221,1.0,0.3009328826858224,0.5404824994189784,0.0,3.53061098809012e-05
4901,Applied Mathematics,2024,13882724.0,270000.0,0.0020593115488594,0.0018912539089066,0.9183913478046226,-0.09150539898823,70514408.0,0.0816086521953773,0.5897271029139242,0.0816086521953773,0.5143230495412432,0.4005750371565306,0.0,0.0001680576399527
4902,Mathematical Physics,2024,27809109.0,0.0,0.0041250996077707,0.0,0.0,0.7336514579753082,93640463.0,1.0,0.6988465514478396,1.0,0.5538735123400489,0.7825043025749272,0.0,0.0041250996077707
4903,Numerical and Computational Mathematics,2024,8470993.0,0.0,0.0012565555373143,0.0,0.0,-0.1896915751130579,43155716.0,1.0,0.5767428790030653,1.0,0.4458595577441268,0.7052503731631516,0.0,0.0012565555373143
4904,Pure Mathematics,2024,32785646.0,340606.0,0.0048633005629598,0.0023858238107298,0.4905770843983716,-0.3652789824220424,214402368.0,0.5094229156016283,0.5535230500779778,0.5094229156016283,0.6693813532186063,0.5554667484823497,0.0,0.00247747675223
4905,Statistics,2024,12008867.0,180000.0,0.0017813505837771,0.001260835939271,0.7077977523086111,-0.0361469733404133,57071525.0,0.2922022476913889,0.5970477484704847,0.2922022476913889,0.4848306486975931,0.4735192582318674,0.0,0.000520514644506
5001,Applied Ethics,2024,1189377.0,0.0,0.0001764277523667,0.0,0.0,-1.000401122411256,11083727.0,1.0,0.4695339550562955,1.0,0.25631875711597,0.6232147910955432,0.0,0.0001764277523667
5002,History and Philosophy Of Specific Fields,2024,44942449.0,2145820.0,0.0066665954217432,0.0150307054178148,2.2546299073124865,-0.7009647032675792,365052285.0,0.0,0.5091316832363235,0.0,0.7435873786569492,0.3661039484167041,0.0,-0.0083641099960715
5003,Philosophy,2024,1368288.0,0.0,0.000202966743455,0.0,0.0,-0.645663453200596,18832311.0,1.0,0.5164447678451713,1.0,0.3302333492659154,0.6577573863124729,0.0,0.000202966743455
5004,Religious Studies,2024,257030.0,0.0,3.812687246417453e-05,0.0,0.0,-2.0201044252055076,10053251.0,1.0,0.3346875181272286,1.0,0.2427123017103451,0.5537506043201661,0.0,3.812687246417453e-05
5005,Theology,2024,1188499.0,0.0,0.0001762975131183,0.0,0.0,-0.3662168303952918,8106553.0,1.0,0.5533990282598398,1.0,0.2127023769800894,0.6586048706769333,0.0,0.0001762975131183
5101,Astronomical Sciences,2024,372148399.0,0.0,0.0552031068218485,0.0,0.0,1.080864895482792,779248475.0,1.0,0.7447623534006989,1.0,0.8493203897479848,0.8497792351625472,0.0,0.0552031068218485
5102,"Atomic, Molecular and Optical Physics",2024,63144248.0,220000.0,0.0093665824625226,0.0015410217035535,0.1645233690857296,0.209681524758897,319824506.0,0.8354766309142704,0.6295563193199453,0.8354766309142704,0.7251444046637989,0.7159666411795371,0.0,0.0078255607589691
5103,Classical Physics,2024,10261083.0,0.0,0.0015220908177462,0.0,0.0,0.0043748845560781,43654134.0,1.0,0.6024063936176706,1.0,0.4474607191097208,0.7183223046752933,0.0,0.0015220908177462
5104,Condensed Matter Physics,2024,51549998.0,1413550.0,0.0076467346195948,0.0099014146775368,1.2948552774624131,-0.2363815474492134,359612876.0,0.0,0.5705685571266973,0.0,0.7414940948396883,0.3965083927893019,0.0,-0.002254680057942
5105,Medical and Biological Physics,2024,3666870.0,0.0,0.0005439298324425,0.0,0.0,1.2866048544135271,10396387.0,1.0,0.7719695815421772,1.0,0.2473920986521256,0.7730936055689074,0.0,0.0005439298324425
5106,Nuclear and Plasma Physics,2024,409876990.0,1675000.0,0.0607996254278867,0.0117327788793281,0.1929745256941447,0.115530497338848,2296093617.0,0.8070254743058553,0.6171057069251297,0.8070254743058553,1.0,0.7410117694696142,0.0,0.0490668465485586
5107,Particle and High Energy Physics,2024,118806698.0,2142073.0,0.0176233428881286,0.0150044590163456,0.8513968724090892,-0.7359109803160669,1476859612.0,0.1486031275909107,0.5045103576693556,0.1486031275909107,0.93846800452558,0.4450364741703335,0.0,0.0026188838717829
5108,Quantum Physics,2024,156795619.0,1883550.0,0.0232584778763346,0.0131935974078557,0.5672597096854815,-0.0281089696218558,1100759684.0,0.4327402903145185,0.5981107009572519,0.4327402903145185,0.8974852722537502,0.5851372429267699,0.0,0.0100648804684788
5109,Space Sciences,2024,10805429.0,0.0,0.0016028370750639,0.0,0.0,-1.3837944384645893,116190383.0,1.0,0.4188336950193394,1.0,0.5839593176276421,0.647010745153816,0.0,0.0016028370750639
5110,Synchrotrons and Accelerators,2024,218937106.0,0.0,0.0324763145085688,0.0,0.0,1.258161418577017,1407604484.0,1.0,0.7682081972590591,1.0,0.9317710723704524,0.8738697594850974,0.0,0.0324763145085688
5201,Applied and Developmental Psychology,2024,5649041.0,2498922.0,0.0008379576926891,0.0175040592613064,20.888953480614152,-0.0577655302275027,24233269.0,0.0,0.5941888920170594,0.0,0.3653925243688096,0.3519033246638511,0.0,-0.0166661015686173
5202,Biological Psychology,2024,41838655.0,684336.0,0.0062061901850274,0.00479353012965,0.7723788647686922,-0.2854767813781942,257014774.0,0.2276211352313077,0.5640761614000377,0.2276211352313077,0.6946582268067035,0.4659042120519821,0.0,0.0014126600553773
5203,Clinical and Health Psychology,2024,5854654.0,42574.0,0.0008684575589614,0.000298215718214,0.3433854828446094,0.1172278410179755,40308651.0,0.6566145171553905,0.617330165105021,0.6566145171553905,0.4363432073398122,0.6039316446578691,0.0,0.0005702418407474
5204,Cognitive and Computational Psychology,2024,28281095.0,415355.0,0.0041951122523137,0.0029094139530885,0.6935246968621421,-0.617954245212589,166594010.0,0.3064753031378578,0.5201090572096073,0.3064753031378578,0.634202331682159,0.4624512344553777,0.0,0.0012856982992251
5205,Social and Personality Psychology,2024,5970010.0,0.0,0.0008855690381661,0.0,0.0,0.4947154714695221,21442903.0,1.0,0.6672494522267753,1.0,0.3483349128078129,0.7358749630345596,0.0,0.0008855690381661
